pid,tid,searchSeq,url,seq,answerCount,loc
11,2,0,https://stackoverflow.com/questions/12900058/how-can-i-sort-a-javascript-array-of-objects-numerically-and-then-alphabetically,9,4,59
11,1,0,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,0,0,0
11,1,0,https://stackoverflow.com/questions/42523881/how-to-clone-a-javascript-array-of-objects,1,0,0
11,1,0,https://stackoverflow.com/questions/57222470/how-to-clone-an-array-and-push-new-value-in-a-chain,2,0,0
11,1,0,https://stackoverflow.com/questions/62861485/make-clone-of-array-not-copy-of-reference-and-modify-the-new-array,3,0,0
11,1,0,https://stackoverflow.com/questions/67176299/splice-method-used-on-a-copy-of-an-array-of-objects,4,0,0
11,1,0,https://stackoverflow.com/questions/44808882/cloning-an-array-in-javascript-typescript,5,0,0
11,1,0,https://stackoverflow.com/questions/53273218/javascript-deep-copy-an-array-containing-nested-objects-arrays-functions,6,0,0
11,1,0,https://stackoverflow.com/questions/68764568/why-my-code-to-clone-an-array-doesnt-work-javascript,7,0,0
11,1,0,https://stackoverflow.com/questions/597588/how-do-you-clone-an-array-of-objects-in-javascript,8,0,0
11,1,0,https://stackoverflow.com/questions/48219487/javascript-how-to-clone-array-without-reference,9,0,0
11,5,0,https://stackoverflow.com/questions/42515588/how-to-set-time-with-date-in-momentjs,0,0,0
11,5,0,https://stackoverflow.com/questions/14897571/moment-js-date-between-dates,1,0,0
11,5,0,https://stackoverflow.com/questions/57624784/how-to-format-a-date-in-moment-js,2,0,0
11,5,0,https://stackoverflow.com/questions/59629221/using-moment-js-to-set-date-and-time-from-two-variables,3,0,0
11,5,0,https://stackoverflow.com/questions/34967885/moment-js-format-date,4,0,0
11,5,0,https://stackoverflow.com/questions/22547129/momentjs-date-string-add-5-days,5,0,0
11,5,0,https://stackoverflow.com/questions/50473932/moment-js-sets-dates-to-1-day-behind,6,0,0
11,5,0,https://stackoverflow.com/questions/37673322/how-to-get-date-range-using-moment-js,7,0,0
11,5,0,https://stackoverflow.com/questions/43667164/format-existing-date-variable-with-moment-js,8,0,0
11,5,0,https://stackoverflow.com/questions/17987647/moment-js-transform-to-date-object,9,0,0
11,6,0,https://stackoverflow.com/questions/28143419/express-static-keeps-routing-my-files-from-the-route,0,1,7
11,6,0,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,1,0,0
11,6,0,https://stackoverflow.com/questions/58081749/node-express-force-all-static-routes-to-point-to-root-path,2,0,0
11,6,0,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,3,1,3
11,6,0,https://stackoverflow.com/questions/69758526/express-static-routes-are-not-working-when-adding-a-validation-middleware,4,1,9
11,6,0,https://stackoverflow.com/questions/55285668/express-static-doesnt-route-the-static-files,5,2,6
11,6,0,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,6,2,5
11,6,0,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,7,1,27
11,6,0,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,8,1,12
11,6,0,https://stackoverflow.com/questions/73305912/how-to-add-a-static-route-after-a-dynamic-one-in-expressjs,9,0,0
12,2,0,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,0,25,669
12,2,0,https://stackoverflow.com/questions/56809727/sorting-an-array-of-objects-on-both-ascending-and-descending-order-on-same-click,1,1,8
12,2,0,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,2,4,24
12,2,0,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,3,3,44
12,2,0,https://stackoverflow.com/questions/56996782/javascript-sorting-objects-not-arrays-in-descending,4,2,16
12,2,0,https://stackoverflow.com/questions/1129216/sort-array-of-objects-by-string-property-value,5,29,727
12,2,0,https://stackoverflow.com/questions/49365109/sort-array-of-objects-with-letters-and-numbers-in-descending-order,6,3,47
12,2,0,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,7,1,47
12,2,0,https://stackoverflow.com/questions/65687818/js-sort-array-of-objets-by-specific-string-property-not-ascending-or-descending,8,5,100
12,2,0,https://stackoverflow.com/questions/12900058/how-can-i-sort-a-javascript-array-of-objects-numerically-and-then-alphabetically,9,4,59
12,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,0,0,0
12,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,1,0,0
12,4,0,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,2,0,0
12,4,0,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,3,0,0
12,4,0,https://stackoverflow.com/questions/60689698/how-to-format-currency-and-time-in-javascript,4,0,0
12,4,0,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,5,0,0
12,4,0,https://stackoverflow.com/questions/69668216/currency-format-in-euro,6,0,0
12,4,0,https://stackoverflow.com/questions/40426965/javascript-function-to-format-as-money,7,0,0
12,4,0,https://stackoverflow.com/questions/46235907/format-currency-in-javascript-removing-00,8,0,0
12,4,0,https://stackoverflow.com/questions/68549027/currency-formatting-using-intl-numberformat-without-currency-symbol,9,0,0
12,3,0,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,0,0,0
12,3,0,https://stackoverflow.com/questions/6116474/how-to-find-if-an-array-contains-a-specific-string-in-javascript-jquery,1,0,0
12,3,0,https://stackoverflow.com/questions/52460473/find-object-with-specific-value-in-array,2,0,0
12,3,0,https://stackoverflow.com/questions/13964155/get-javascript-object-from-array-of-objects-by-value-of-property,3,0,0
12,3,0,https://stackoverflow.com/questions/7364150/find-object-by-id-in-an-array-of-javascript-objects,4,0,0
12,3,0,https://stackoverflow.com/questions/52311150/find-all-matching-elements-with-in-an-array-of-objects,5,0,0
12,3,0,https://stackoverflow.com/questions/237104/how-do-i-check-if-an-array-includes-a-value-in-javascript,6,0,0
12,3,0,https://stackoverflow.com/questions/35206125/how-can-i-find-and-update-values-in-an-array-of-objects,7,0,0
12,3,0,https://stackoverflow.com/questions/57607836/find-an-item-in-array-and-get-whats-left,8,0,0
12,3,0,https://stackoverflow.com/questions/143847/best-way-to-find-if-an-item-is-in-a-javascript-array,9,0,0
12,1,0,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,0,17,298
12,1,0,https://stackoverflow.com/questions/42523881/how-to-clone-a-javascript-array-of-objects,1,6,54
12,1,0,https://stackoverflow.com/questions/57222470/how-to-clone-an-array-and-push-new-value-in-a-chain,2,3,18
12,1,0,https://stackoverflow.com/questions/62861485/make-clone-of-array-not-copy-of-reference-and-modify-the-new-array,3,4,42
12,1,0,https://stackoverflow.com/questions/67176299/splice-method-used-on-a-copy-of-an-array-of-objects,4,1,12
12,1,0,https://stackoverflow.com/questions/44808882/cloning-an-array-in-javascript-typescript,5,13,115
12,1,0,https://stackoverflow.com/questions/53273218/javascript-deep-copy-an-array-containing-nested-objects-arrays-functions,6,1,30
12,1,0,https://stackoverflow.com/questions/68764568/why-my-code-to-clone-an-array-doesnt-work-javascript,7,1,7
12,1,0,https://stackoverflow.com/questions/597588/how-do-you-clone-an-array-of-objects-in-javascript,8,20,195
12,1,0,https://stackoverflow.com/questions/48219487/javascript-how-to-clone-array-without-reference,9,1,16
12,1,1,https://stackoverflow.com/questions/122102/what-is-the-most-efficient-way-to-deep-clone-an-object-in-javascript,0,22,608
12,1,1,https://stackoverflow.com/questions/39968366/how-to-deep-copy-a-custom-object-in-javascript,1,5,46
12,1,1,https://stackoverflow.com/questions/38416020/deep-copy-in-es6-using-the-spread-syntax,2,8,289
12,1,1,https://stackoverflow.com/questions/63379525/how-to-make-a-deep-copy-of-a-object-in-javascript,3,1,11
12,1,1,https://stackoverflow.com/questions/4459928/how-to-deep-clone-in-javascript,4,14,447
12,1,1,https://stackoverflow.com/questions/67375119/how-can-i-deep-copy-an-objects-that-contains-nested-objects-and-arrays,5,0,0
12,1,1,https://stackoverflow.com/questions/48710797/how-do-i-deep-clone-an-object-in-react,6,4,37
12,1,1,https://stackoverflow.com/questions/62258730/javascript-deep-copy-without-breaking-dates,7,0,0
12,1,1,https://stackoverflow.com/questions/597588/how-do-you-clone-an-array-of-objects-in-javascript,8,0,0
12,5,0,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,0,0,0
12,5,0,https://stackoverflow.com/questions/25888182/moment-js-how-to-subtract-7-days-from-current-date,1,0,0
12,5,0,https://stackoverflow.com/questions/54019837/subtract-one-day-from-a-particular-date-using-momentjs,2,0,0
12,5,0,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,3,0,0
12,5,0,https://stackoverflow.com/questions/58626988/subtract-days-after-the-current-date-moment-js,4,0,0
12,5,0,https://stackoverflow.com/questions/62778705/subtracting-3-days-from-date,5,0,0
12,5,0,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,6,0,0
12,5,0,https://stackoverflow.com/questions/40459932/how-to-subtract-2-dates-on-momentjs,7,0,0
12,5,0,https://stackoverflow.com/questions/67533168/subtracting-30-days-from-an-isodate-using-momentjs,8,0,0
12,5,0,https://stackoverflow.com/questions/35788718/moment-js-add-subtract-days-without-affecting-the-original-date,9,0,0
12,5,1,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,0,0,0
12,5,1,https://stackoverflow.com/questions/25888182/moment-js-how-to-subtract-7-days-from-current-date,1,0,0
12,5,1,https://stackoverflow.com/questions/54019837/subtract-one-day-from-a-particular-date-using-momentjs,2,0,0
12,5,1,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,3,0,0
12,5,1,https://stackoverflow.com/questions/58626988/subtract-days-after-the-current-date-moment-js,4,0,0
12,5,1,https://stackoverflow.com/questions/62778705/subtracting-3-days-from-date,5,0,0
12,5,1,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,6,0,0
12,5,1,https://stackoverflow.com/questions/40459932/how-to-subtract-2-dates-on-momentjs,7,0,0
12,5,1,https://stackoverflow.com/questions/67533168/subtracting-30-days-from-an-isodate-using-momentjs,8,0,0
12,5,1,https://stackoverflow.com/questions/35788718/moment-js-add-subtract-days-without-affecting-the-original-date,9,0,0
12,5,2,https://stackoverflow.com/questions/15993913/format-date-with-moment-js,0,0,0
12,5,2,https://stackoverflow.com/questions/17987647/moment-js-transform-to-date-object,1,0,0
12,5,2,https://stackoverflow.com/questions/34188631/how-to-convert-date-in-moment-js,2,0,0
12,5,2,https://stackoverflow.com/questions/52586726/javascript-moment-js-how-to-check-if-date-is-previous-date,3,0,0
12,5,2,https://stackoverflow.com/questions/29861699/dd-mm-yyyy-date-format-in-moment-js,4,0,0
12,5,2,https://stackoverflow.com/questions/50473932/moment-js-sets-dates-to-1-day-behind,5,0,0
12,5,2,https://stackoverflow.com/questions/57576074/how-to-add-5-days-with-current-date-and-format-the-output-in-momentjs,6,0,0
12,5,2,https://stackoverflow.com/questions/43667164/format-existing-date-variable-with-moment-js,7,0,0
12,5,2,https://stackoverflow.com/questions/40146839/how-to-convert-date-to-timestamp-using-momentjs,8,0,0
12,5,2,https://stackoverflow.com/questions/71059184/moment-js-formatting-date-field-to-a-day-earlier-than-it-should,9,0,0
12,5,3,https://stackoverflow.com/questions/15993913/format-date-with-moment-js,0,0,0
12,5,3,https://stackoverflow.com/questions/17987647/moment-js-transform-to-date-object,1,0,0
12,5,3,https://stackoverflow.com/questions/34188631/how-to-convert-date-in-moment-js,2,0,0
12,5,3,https://stackoverflow.com/questions/52586726/javascript-moment-js-how-to-check-if-date-is-previous-date,3,0,0
12,5,3,https://stackoverflow.com/questions/29861699/dd-mm-yyyy-date-format-in-moment-js,4,0,0
12,5,3,https://stackoverflow.com/questions/50473932/moment-js-sets-dates-to-1-day-behind,5,0,0
12,5,3,https://stackoverflow.com/questions/57576074/how-to-add-5-days-with-current-date-and-format-the-output-in-momentjs,6,0,0
12,5,3,https://stackoverflow.com/questions/43667164/format-existing-date-variable-with-moment-js,7,0,0
12,5,3,https://stackoverflow.com/questions/40146839/how-to-convert-date-to-timestamp-using-momentjs,8,0,0
12,5,3,https://stackoverflow.com/questions/71059184/moment-js-formatting-date-field-to-a-day-earlier-than-it-should,9,0,0
12,5,4,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,0,0,0
12,5,4,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,1,0,0
12,5,4,https://stackoverflow.com/questions/72720240/perform-subtraction-in-moment-js,2,0,0
12,5,4,https://stackoverflow.com/questions/67649925/how-can-i-subtract-1-month-using-moment-js,3,0,0
12,5,4,https://stackoverflow.com/questions/70794840/javascript-subtract-months-from-a-string-date-using-moment-library,4,0,0
12,5,4,https://stackoverflow.com/questions/41505492/how-to-subtract-one-month-using-moment-js,5,0,0
12,5,4,https://stackoverflow.com/questions/54019837/subtract-one-day-from-a-particular-date-using-momentjs,6,0,0
12,5,4,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,7,0,0
12,5,4,https://stackoverflow.com/questions/58626988/subtract-days-after-the-current-date-moment-js,8,0,0
12,5,4,https://stackoverflow.com/questions/70643603/react-moment-subtract-time-format,9,0,0
12,5,5,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,0,0,0
12,5,5,https://stackoverflow.com/questions/25888182/moment-js-how-to-subtract-7-days-from-current-date,1,0,0
12,5,5,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,2,0,0
12,5,5,https://stackoverflow.com/questions/58626988/subtract-days-after-the-current-date-moment-js,3,0,0
12,5,5,https://stackoverflow.com/questions/54019837/subtract-one-day-from-a-particular-date-using-momentjs,4,0,0
12,5,5,https://stackoverflow.com/questions/51428671/moment-js-subtract-1-day-from-sunday-not-working-as-expected,5,0,0
12,5,5,https://stackoverflow.com/questions/67533168/subtracting-30-days-from-an-isodate-using-momentjs,6,0,0
12,5,5,https://stackoverflow.com/questions/62778705/subtracting-3-days-from-date,7,0,0
12,5,5,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,8,0,0
12,5,5,https://stackoverflow.com/questions/41505492/how-to-subtract-one-month-using-moment-js,9,0,0
12,5,6,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,0,0,0
12,5,6,https://stackoverflow.com/questions/25888182/moment-js-how-to-subtract-7-days-from-current-date,1,0,0
12,5,6,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,2,0,0
12,5,6,https://stackoverflow.com/questions/58626988/subtract-days-after-the-current-date-moment-js,3,0,0
12,5,6,https://stackoverflow.com/questions/54019837/subtract-one-day-from-a-particular-date-using-momentjs,4,0,0
12,5,6,https://stackoverflow.com/questions/51428671/moment-js-subtract-1-day-from-sunday-not-working-as-expected,5,0,0
12,5,6,https://stackoverflow.com/questions/67533168/subtracting-30-days-from-an-isodate-using-momentjs,6,0,0
12,5,6,https://stackoverflow.com/questions/62778705/subtracting-3-days-from-date,7,0,0
12,5,6,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,8,0,0
12,5,6,https://stackoverflow.com/questions/41505492/how-to-subtract-one-month-using-moment-js,9,0,0
12,5,7,https://stackoverflow.com/questions/30888197/format-datetime-to-yyyy-mm-dd-hhmmss-in-moment-js,0,0,0
12,5,7,https://stackoverflow.com/questions/42404507/moment-js-concatenate-date-and-time,1,0,0
12,5,7,https://stackoverflow.com/questions/42515588/how-to-set-time-with-date-in-momentjs,2,0,0
12,5,7,https://stackoverflow.com/questions/44001718/how-to-change-time-with-moment-js,3,0,0
12,5,7,https://stackoverflow.com/questions/53017772/moment-js-parse-date-time-ago,4,0,0
12,5,7,https://stackoverflow.com/questions/44971954/how-to-get-am-pm-from-the-date-time-string-using-moment-js,5,0,0
12,5,7,https://stackoverflow.com/questions/15130735/how-can-i-remove-time-from-date-with-moment-js,6,0,0
12,5,7,https://stackoverflow.com/questions/29454824/how-to-get-time-using-moment-js,7,0,0
12,5,7,https://stackoverflow.com/questions/40146839/how-to-convert-date-to-timestamp-using-momentjs,8,0,0
12,5,7,https://stackoverflow.com/questions/71419290/how-to-find-time-difference-in-seconds-using-moment-js,9,0,0
12,5,8,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,0,0,0
12,5,8,https://stackoverflow.com/questions/40459932/how-to-subtract-2-dates-on-momentjs,1,0,0
12,5,8,https://stackoverflow.com/questions/49169562/how-to-subtract-time-from-current-time-momentjs,2,0,0
12,5,8,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,3,0,0
12,5,8,https://stackoverflow.com/questions/70643603/react-moment-subtract-time-format,4,0,0
12,5,8,https://stackoverflow.com/questions/52326850/how-to-get-the-total-hours-by-subtracting-two-dates-using-moment,5,0,0
12,5,8,https://stackoverflow.com/questions/56683364/how-to-subtract-time-using-moment,6,0,0
12,5,8,https://stackoverflow.com/questions/63543715/javascript-subtract-time-in-moment-used-in-reactjs,7,0,0
12,5,8,https://stackoverflow.com/questions/41533546/how-to-deduct-time-in-24-hours-using-moment,8,0,0
12,5,8,https://stackoverflow.com/questions/43322526/subtracting-hours-from-date-string,9,0,0
12,6,0,https://stackoverflow.com/questions/28143419/express-static-keeps-routing-my-files-from-the-route,0,1,7
12,6,0,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,1,0,0
12,6,0,https://stackoverflow.com/questions/58081749/node-express-force-all-static-routes-to-point-to-root-path,2,0,0
12,6,0,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,3,1,27
12,6,0,https://stackoverflow.com/questions/44148293/how-can-i-change-the-express-static-path-based-on-the-route,4,1,20
12,6,0,https://stackoverflow.com/questions/60878869/express-routes-to-serve-directory-of-static-content,5,2,5
12,6,0,https://stackoverflow.com/questions/55285668/express-static-doesnt-route-the-static-files,6,2,6
12,6,0,https://stackoverflow.com/questions/40710867/express-route-with-param-overriding-the-static-route,7,2,12
12,6,0,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,8,1,3
12,6,0,https://stackoverflow.com/questions/73305912/how-to-add-a-static-route-after-a-dynamic-one-in-expressjs,9,0,0
13,2,0,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,0,25,669
13,2,0,https://stackoverflow.com/questions/56809727/sorting-an-array-of-objects-on-both-ascending-and-descending-order-on-same-click,1,1,8
13,2,0,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,2,4,24
13,2,0,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,3,3,44
13,2,0,https://stackoverflow.com/questions/56996782/javascript-sorting-objects-not-arrays-in-descending,4,2,16
13,2,0,https://stackoverflow.com/questions/1129216/sort-array-of-objects-by-string-property-value,5,29,727
13,2,0,https://stackoverflow.com/questions/49365109/sort-array-of-objects-with-letters-and-numbers-in-descending-order,6,3,47
13,2,0,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,7,1,47
13,2,0,https://stackoverflow.com/questions/65687818/js-sort-array-of-objets-by-specific-string-property-not-ascending-or-descending,8,5,100
13,2,0,https://stackoverflow.com/questions/12900058/how-can-i-sort-a-javascript-array-of-objects-numerically-and-then-alphabetically,9,4,59
13,4,0,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,0,22,532
13,4,0,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,1,1,11
13,4,0,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,2,1,3
13,4,0,https://stackoverflow.com/questions/60689698/how-to-format-currency-and-time-in-javascript,3,2,89
13,4,0,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,4,2,50
13,4,0,https://stackoverflow.com/questions/69668216/currency-format-in-euro,5,1,2
13,4,0,https://stackoverflow.com/questions/40426965/javascript-function-to-format-as-money,6,1,7
13,4,0,https://stackoverflow.com/questions/46235907/format-currency-in-javascript-removing-00,7,6,34
13,4,0,https://stackoverflow.com/questions/68549027/currency-formatting-using-intl-numberformat-without-currency-symbol,8,1,85
13,3,0,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,0,0,0
13,3,0,https://stackoverflow.com/questions/6116474/how-to-find-if-an-array-contains-a-specific-string-in-javascript-jquery,1,0,0
13,3,0,https://stackoverflow.com/questions/52460473/find-object-with-specific-value-in-array,2,0,0
13,3,0,https://stackoverflow.com/questions/13964155/get-javascript-object-from-array-of-objects-by-value-of-property,3,0,0
13,3,0,https://stackoverflow.com/questions/7364150/find-object-by-id-in-an-array-of-javascript-objects,4,0,0
13,3,0,https://stackoverflow.com/questions/52311150/find-all-matching-elements-with-in-an-array-of-objects,5,0,0
13,3,0,https://stackoverflow.com/questions/237104/how-do-i-check-if-an-array-includes-a-value-in-javascript,6,0,0
13,3,0,https://stackoverflow.com/questions/35206125/how-can-i-find-and-update-values-in-an-array-of-objects,7,0,0
13,3,0,https://stackoverflow.com/questions/57607836/find-an-item-in-array-and-get-whats-left,8,0,0
13,3,0,https://stackoverflow.com/questions/143847/best-way-to-find-if-an-item-is-in-a-javascript-array,9,0,0
13,1,0,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,0,0,0
13,1,0,https://stackoverflow.com/questions/42523881/how-to-clone-a-javascript-array-of-objects,1,0,0
13,1,0,https://stackoverflow.com/questions/57222470/how-to-clone-an-array-and-push-new-value-in-a-chain,2,0,0
13,1,0,https://stackoverflow.com/questions/62861485/make-clone-of-array-not-copy-of-reference-and-modify-the-new-array,3,0,0
13,1,0,https://stackoverflow.com/questions/67176299/splice-method-used-on-a-copy-of-an-array-of-objects,4,0,0
13,1,0,https://stackoverflow.com/questions/44808882/cloning-an-array-in-javascript-typescript,5,0,0
13,1,0,https://stackoverflow.com/questions/53273218/javascript-deep-copy-an-array-containing-nested-objects-arrays-functions,6,0,0
13,1,0,https://stackoverflow.com/questions/68764568/why-my-code-to-clone-an-array-doesnt-work-javascript,7,0,0
13,1,0,https://stackoverflow.com/questions/597588/how-do-you-clone-an-array-of-objects-in-javascript,8,0,0
13,1,0,https://stackoverflow.com/questions/48219487/javascript-how-to-clone-array-without-reference,9,0,0
13,5,0,https://stackoverflow.com/questions/4944750/how-to-subtract-date-time-in-javascript,0,0,0
13,5,0,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,1,0,0
13,5,0,https://stackoverflow.com/questions/3224834/get-difference-between-2-dates-in-javascript,2,0,0
13,5,0,https://stackoverflow.com/questions/7763327/how-to-calculate-date-difference-in-javascript,3,0,0
13,5,0,https://stackoverflow.com/questions/37002681/subtract-days-months-years-from-a-date-in-javascript,4,0,0
13,5,0,https://stackoverflow.com/questions/10931288/how-to-add-subtract-dates-with-javascript,5,0,0
13,5,0,https://stackoverflow.com/questions/62748455/js-date-subtraction-returning-nan,6,0,0
13,5,0,https://stackoverflow.com/questions/43041065/how-to-subtract-two-dates-in-javascript-and-add-days-to-a-specific-date,7,0,0
13,5,0,https://stackoverflow.com/questions/63002502/subtract-date-with-format-dd-mmm-yyyy,8,0,0
13,5,0,https://stackoverflow.com/questions/62778705/subtracting-3-days-from-date,9,0,0
13,5,1,https://stackoverflow.com/questions/4944750/how-to-subtract-date-time-in-javascript,0,0,0
13,5,1,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,1,0,0
13,5,1,https://stackoverflow.com/questions/10931288/how-to-add-subtract-dates-with-javascript,2,0,0
13,5,1,https://stackoverflow.com/questions/37002681/subtract-days-months-years-from-a-date-in-javascript,3,0,0
13,5,1,https://stackoverflow.com/questions/3224834/get-difference-between-2-dates-in-javascript,4,0,0
13,5,1,https://stackoverflow.com/questions/43041065/how-to-subtract-two-dates-in-javascript-and-add-days-to-a-specific-date,5,0,0
13,5,1,https://stackoverflow.com/questions/62748455/js-date-subtraction-returning-nan,6,0,0
13,5,1,https://stackoverflow.com/questions/50656814/why-can-i-directly-subtract-two-date-objects,7,0,0
13,5,1,https://stackoverflow.com/questions/63002502/subtract-date-with-format-dd-mmm-yyyy,8,0,0
13,5,1,https://stackoverflow.com/questions/62778705/subtracting-3-days-from-date,9,0,0
13,5,2,https://stackoverflow.com/questions/23593052/format-javascript-date-as-yyyy-mm-dd,0,0,0
13,5,2,https://stackoverflow.com/questions/29968116/javascript-date-01-01-0001,1,0,0
13,5,2,https://stackoverflow.com/questions/1531093/how-do-i-get-the-current-date-in-javascript,2,0,0
13,5,2,https://stackoverflow.com/questions/48821374/javascript-date-get-today-date-minus-1-week,3,0,0
13,5,2,https://stackoverflow.com/questions/3552461/how-do-i-format-a-date-in-javascript,4,0,0
13,5,2,https://stackoverflow.com/questions/15397372/javascript-new-date-ordinal-st-nd-rd-th,5,0,0
13,5,2,https://stackoverflow.com/questions/3674539/incrementing-a-date-in-javascript,6,0,0
13,5,2,https://stackoverflow.com/questions/11847806/javascript-date-set-just-the-date-ignoring-time,7,0,0
13,5,2,https://stackoverflow.com/questions/50102890/javascript-date-object-issue,8,0,0
13,5,2,https://stackoverflow.com/questions/32469269/javascript-date-give-wrong-date-off-by-one-hour,9,0,0
13,5,3,https://stackoverflow.com/questions/31931/whats-the-simplest-way-to-decrement-a-date-in-javascript-by-1-day,0,0,0
13,5,3,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,1,0,0
13,5,3,https://stackoverflow.com/questions/24773971/decrement-the-date-by-one-day-using-javascript-for-loop,2,0,0
13,5,3,https://stackoverflow.com/questions/43132524/javascript-increment-and-decrement-yyyy-mm-dd-by-1-day,3,0,0
13,5,3,https://stackoverflow.com/questions/3674539/incrementing-a-date-in-javascript,4,0,0
13,5,3,https://stackoverflow.com/questions/65019450/how-to-decrement-the-time-in-the-below-code-till-it-becomes-zero,5,0,0
13,5,3,https://stackoverflow.com/questions/40774904/why-is-my-date-from-mysql-decrementing-by-one-day-in-javascript,6,0,0
13,5,3,https://stackoverflow.com/questions/58980439/stop-increment-and-decrement-of-months-at-certain-months,7,0,0
13,5,3,https://stackoverflow.com/questions/37002681/subtract-days-months-years-from-a-date-in-javascript,8,0,0
13,5,3,https://stackoverflow.com/questions/55615657/how-to-correctly-increment-or-decrement-the-day-in-a-date,9,0,0
13,5,4,https://stackoverflow.com/questions/40459932/how-to-subtract-2-dates-on-momentjs,0,0,0
13,5,4,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,1,0,0
13,5,4,https://stackoverflow.com/questions/41505492/how-to-subtract-one-month-using-moment-js,2,0,0
13,5,4,https://stackoverflow.com/questions/72720240/perform-subtraction-in-moment-js,3,0,0
13,5,4,https://stackoverflow.com/questions/25888182/moment-js-how-to-subtract-7-days-from-current-date,4,0,0
13,5,4,https://stackoverflow.com/questions/68756983/how-add-and-subtract-days-using-moment-js-for-the-given-timestamp-value,5,0,0
13,5,4,https://stackoverflow.com/questions/54019837/subtract-one-day-from-a-particular-date-using-momentjs,6,0,0
13,5,4,https://stackoverflow.com/questions/67649925/how-can-i-subtract-1-month-using-moment-js,7,0,0
13,5,4,https://stackoverflow.com/questions/58626988/subtract-days-after-the-current-date-moment-js,8,0,0
13,5,4,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,9,0,0
